,Unnamed: 0,surface_x,surface_y,bh_x,bh_y,standardized_operator_name,true_vertical_depth,pad_id,frac_type,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y
10559,10559,1017024.847,1459663.209,1024476.333,1456383.9230000002,1091,7977.362204999999,108092,Primary Frac,1021083.77,1457888.934,1024475.998,1456383.878
10560,10560,1012492.904,1500247.344,1019696.118,1496775.773,1091,7903.543306999999,103631,Primary Frac,1016381.187,1498324.498,1019695.894,1496774.5
10561,10561,1009564.034,1510870.9630000002,1016152.462,1507808.292,1091,7787.401575,111145,Primary Frac,1013126.617,1509231.179,1016125.795,1507744.619
10562,10562,1014681.208,1505086.112,1007815.224,1508210.248,1091,7595.472441,108726,Primary Frac,1010969.216,1506781.991,1007815.02,1508212.513
10563,10563,1008073.338,1490474.8,1015205.589,1487193.7130000002,1053,8660.433071,114951,Primary Frac,1012079.406,1488638.5,1015205.493,1487192.5159999998
10564,10564,1012262.092,1499724.444,1018872.972,1496770.804,1091,7661.417323000001,114701,Primary Frac,1015981.541,1498145.466,1018873.086,1496768.8590000002
10565,10565,1014002.368,1503600.405,1021344.586,1500234.22,1091,7618.110235999999,103931,Primary Frac,1018035.46,1501826.491,1021344.23,1500232.514
10566,10566,1034232.787,1536820.9630000002,1027210.535,1539419.731,1166,6932.086614,104757,Primary Frac,1030256.098,1538150.895,1027209.719,1539419.956
10567,10567,1005285.031,1459345.3930000002,1012623.759,1455807.174,1091,7978.346457,113677,Primary Frac,1009224.673,1457369.617,1012626.196,1455805.3930000002
10568,10568,1014224.471,1497755.166,1013487.683,1498114.199,1091,7640.748031,112077,Primary Frac,1010475.601,1499450.988,1007402.634,1500832.2130000002
10569,10569,1014202.463,1497711.529,1007384.521,1500794.522,1091,7965.551181,112077,Primary Frac,1010488.858,1499404.201,1007384.045,1500796.014
10570,10570,1017277.005,1460229.8380000002,1024750.814,1457041.265,1091,8112.204723999999,110077,Primary Frac,1021451.539,1458388.485,1024796.555,1456908.387
10571,10571,1017606.834,1460931.757,1024702.385,1457707.83,1091,8911.417323,114065,Primary Frac,1021625.393,1459154.1509999998,1025027.45,1457655.3469999998
10572,10572,1111133.998,1480904.748,1106661.469,1482972.395,1018,9162.401575,103933,Primary Frac,1108508.502,1482106.5669999998,1106662.772,1482973.5380000002
10573,10573,1109526.874,1528067.494,1117585.208,1527068.556,1091,8830.708661,100142,Primary Frac,1113871.57,1527521.238,1117584.5259999998,1527068.5380000002
10574,10574,1111667.6409999998,1482117.681,1107184.419,1484187.273,1018,9149.606299,105785,Primary Frac,1109044.426,1483296.361,1107184.288,1484187.4
10575,10575,1110759.465,1479960.889,1106068.183,1481888.685,1018,9127.952756,110597,Primary Frac,1108012.06,1481063.034,1106066.636,1481887.12
10576,10576,1105861.972,1482023.608,1101426.4,1484113.6530000002,1018,9258.858268,104840,Primary Frac,1103234.252,1483352.888,1101425.371,1484114.121
10577,10577,1123598.062,1385428.076,1127403.966,1384152.517,1145,9636.811024,115925,Primary Frac,1127307.292,1383901.166,1129948.122,1382753.938
10578,10578,1106384.939,1483194.492,1101944.274,1485320.14,1018,9130.905512,107447,Primary Frac,1103771.219,1484395.0680000002,1101943.183,1485322.184
10579,10579,1106883.4109999998,1484306.535,1102360.395,1486335.961,1018,9175.19685,102064,Primary Frac,1104334.872,1485580.8280000002,1102360.322,1486338.37
10580,10580,1014963.313,1505695.02,1008085.087,1508811.862,1091,7858.267717000001,103418,Primary Frac,1011264.705,1507347.77,1008087.197,1508813.2319999998
10581,10581,1123598.062,1385428.076,1130549.465,1381949.039,1145,8598.425197,115925,Primary Frac,1127327.023,1383388.716,1130547.996,1381948.991
10582,10582,1009019.619,1509706.421,1015632.705,1506747.09,1091,7545.275591,105663,Primary Frac,1012680.394,1508054.874,1015634.6,1506744.958
10583,10583,1009827.294,1511432.638,1016135.765,1508504.799,1091,7734.251969,113092,Primary Frac,1013237.63,1509859.753,1016134.251,1508504.774
10584,10584,1008997.596,1509662.782,1015643.97,1506770.439,1091,7800.19685,105663,Primary Frac,1012686.975,1508014.492,1015642.174,1506769.505
10585,10585,1009264.424,1510223.875,1015876.433,1507280.385,1091,7785.433070999999,106667,Primary Frac,1012948.65,1508580.612,1015878.402,1507282.229
10586,10586,1009813.468,1511393.9419999998,1016424.381,1508377.871,1091,7525.590551,113092,Primary Frac,1013443.458,1509723.792,1016422.043,1508380.836
10587,10587,1076403.868,1500857.024,1083550.635,1497579.029,1053,9014.76378,104337,Primary Frac,1080221.323,1499125.4109999998,1083552.429,1497579.626
10588,10588,1105750.405,1480620.7759999998,1110335.601,1478342.9319999998,1018,9202.755906,117610,Primary Frac,1108411.556,1479188.292,1110336.605,1478343.264
10589,10589,1035201.838,1518892.695,1028294.037,1522004.351,1053,9051.181102,110735,Primary Frac,1031365.684,1520621.794,1028295.144,1522003.2980000002
10590,10590,1035179.291,1518846.03,1025750.778,1523160.794,1053,7192.913386,110735,Primary Frac,1030050.864,1521149.243,1025748.417,1523159.688
10591,10591,1035190.565,1518869.363,1028294.55,1521963.281,1053,8218.503937000001,110735,Primary Frac,1031293.015,1520638.552,1028300.374,1521993.352
10592,10592,1011301.441,1499934.719,1019545.187,1496422.5580000002,1091,7945.866142,117881,Primary Frac,1015257.725,1498265.2,1018565.319,1496585.428
10593,10593,1012753.422,1500815.75,1020003.639,1497471.8,1091,7600.393701000001,109175,Primary Frac,1016656.249,1499012.007,1020017.764,1497465.186
10594,10594,1013269.863,1501969.0769999998,1020581.447,1498661.95,1091,7627.952756000001,113660,Primary Frac,1017204.657,1500196.045,1020549.404,1498713.968
10595,10595,1013005.751,1501379.206,1020293.853,1498019.371,1091,7620.078740000001,114970,Primary Frac,1016917.359,1499582.231,1020295.988,1498018.2769999998
10596,10596,1012771.845,1500859.985,1019966.687,1497537.846,1091,7940.944881999999,109175,Primary Frac,1016716.949,1499045.834,1019969.712,1497539.445
10597,10597,1012970.339,1501454.4740000002,1020252.804,1498082.947,1091,7910.433070999999,114970,Primary Frac,1017062.534,1499590.388,1020251.407,1498084.024
10598,10598,1013251.438,1501924.843,1020567.635,1498623.263,1091,7867.125984,113660,Primary Frac,1017227.284,1500132.81,1020568.071,1498623.665
10599,10599,1013520.666,1502545.389,1020853.214,1499231.492,1091,7627.952756000001,113985,Primary Frac,1017549.684,1500717.851,1020853.3,1499232.487
10600,10600,1013504.297,1502491.354,1020883.032,1499100.426,1091,7886.811024,113985,Primary Frac,1017451.233,1500708.375,1020881.394,1499099.627
10601,10601,1013780.624,1503265.227,1021127.469,1499926.719,1091,7622.047243999999,107488,Primary Frac,1017816.135,1501429.7019999998,1021127.059,1499926.856
10602,10602,1013761.775,1503063.397,1021109.661,1499731.0680000002,1091,7880.905512,111400,Primary Frac,1017838.978,1501211.4740000002,1021109.15,1499729.5769999998
10603,10603,1013974.709,1503567.17,1021108.274,1500276.701,1091,7924.212598,103931,Primary Frac,1017860.399,1501793.2980000002,1021107.192,1500275.373
10604,10604,1010074.626,1510593.47,1003391.657,1513574.836,1091,8399.606299,116362,Primary Frac,1006425.062,1512194.996,1003380.883,1513570.8469999998
10605,10605,1020697.764,1519073.494,1028226.549,1515792.476,1091,7331.692913,108355,Primary Frac,1024683.923,1517404.939,1028194.398,1515765.37
10606,10606,1020719.799,1519117.113,1024898.465,1516401.581,1091,7588.582676999999,108355,Primary Frac,1023179.826,1518117.264,1025037.743,1517288.542
10607,10607,1000717.002,1494270.321,997622.6488,1495686.6430000002,1053,10031.49606,113226,Primary Frac,999389.2587,1494968.756,998696.3523,1495308.631
10608,10608,1104851.139,1479581.593,1097930.741,1482785.867,1018,9273.622047,114213,Primary Frac,1101096.785,1481268.73,1097930.363,1482784.5890000002
10609,10609,1103744.544,1477205.7130000002,1096799.931,1480331.729,1018,9310.03937,112309,Primary Frac,1099797.2140000002,1478847.551,1096798.8909999998,1480332.188
10610,10610,1104323.718,1478383.076,1097271.6609999998,1481439.133,1018,9295.275591,112195,Primary Frac,1100350.344,1479982.5669999998,1097271.77,1481441.184
10611,10611,1008025.181,1507456.16,1002111.715,1510630.444,1091,7576.771654000001,117466,Primary Frac,1004826.73,1509373.244,1002111.472,1510631.073
10612,10612,1007940.08,1507498.721,1002014.35,1510577.2680000002,1091,7140.748031,117466,Primary Frac,1004712.332,1509290.9330000002,1002015.272,1510577.8280000002
10613,10613,1008211.511,1507999.146,1002120.898,1510751.9430000002,1091,7551.181102,112471,Primary Frac,1004774.139,1509551.573,1002121.586,1510751.888
10614,10614,1008239.676,1508057.533,1002142.922,1510795.592,1091,7837.598425,112471,Primary Frac,1004919.433,1509691.966,1002141.423,1510794.685
10615,10615,1010339.438,1511098.108,1003677.507,1514161.242,1091,7529.527559,111925,Primary Frac,1006673.353,1512773.004,1003677.164,1514161.593
10616,10616,1010501.573,1512159.1730000002,1003652.92,1514102.251,1091,7807.086614,104079,Primary Frac,1006896.574,1513817.81,1003836.004,1515208.816
10617,10617,1007563.545,1483426.45,1000666.854,1486573.149,1344,7801.181102,110573,Primary Frac,1003699.537,1485207.91,1000669.385,1486572.671
10618,10618,1118071.481,1382176.806,1111581.096,1384732.7659999998,1145,8581.692912999999,110219,Primary Frac,1114541.968,1383430.961,1111580.27,1384734.5780000002
10619,10619,1036608.066,1522165.832,1029441.711,1525075.508,1053,8984.251968999999,106998,Primary Frac,1032558.557,1523701.066,1029443.272,1525075.076
10620,10620,1036596.79,1522142.501,1029475.028,1525098.311,1053,8286.417323,106998,Primary Frac,1032629.294,1523660.1519999998,1029477.14,1525095.416
10621,10621,1036586.027,1522122.237,1029455.039,1525111.111,1053,7087.598425,106998,Primary Frac,1032525.718,1523665.294,1029454.417,1525111.79
10622,10622,1003466.957,1486026.545,1010281.399,1482695.029,1053,7744.094488,117445,Primary Frac,1007297.198,1484256.093,1010373.535,1482883.228
10623,10623,1098218.017,1481297.532,1090159.23,1484663.3490000002,1018,9249.015748,113641,Primary Frac,1093843.34,1483446.853,1090160.565,1484662.9530000002
10624,10624,1097546.592,1480031.487,1089612.57,1483549.284,1018,9204.724409,110557,Primary Frac,1093364.331,1482071.249,1089613.108,1483550.346
10625,10625,1096994.065,1478814.8469999998,1089092.216,1482326.999,1018,9235.23622,104379,Primary Frac,1092693.824,1480647.967,1089092.389,1482327.58
10626,10626,1022158.836,1479587.216,1028094.035,1476910.745,1091,8700.787402,112396,Primary Frac,1025482.752,1478101.009,1028093.005,1476910.4819999998
10627,10627,1022396.269,1480307.4519999998,1028388.176,1477728.591,1091,7971.456693000001,113663,Primary Frac,1025719.328,1478887.582,1028387.028,1477728.185
10628,10628,1022771.311,1516892.216,1018269.315,1519128.951,1018,7531.496063,114380,Primary Frac,1020220.577,1518210.9130000002,1018268.805,1519128.3069999998
10629,10629,1022697.534,1516715.352,1018139.674,1518816.331,1018,9189.96063,101069,Primary Frac,1020140.702,1517819.4430000002,1018137.507,1518816.4019999998
10630,10630,1019676.644,1496104.3490000002,1029250.578,1491763.957,1344,7708.661417,117522,Primary Frac,1024700.141,1493813.0680000002,1029250.606,1491763.454
10631,10631,1118083.1609999998,1382203.1630000002,1111557.428,1384881.134,1145,8381.889764,110219,Primary Frac,1114484.207,1383551.539,1111557.394,1384880.898
10632,10632,1011499.82,1517480.522,1016444.772,1515179.457,1091,7421.259843000001,116496,Primary Frac,1014321.17,1516180.1930000002,1016444.824,1515179.856
10633,10633,1011521.853,1517524.155,1016462.702,1515220.614,1091,7651.574803,116496,Primary Frac,1014302.63,1516236.638,1016462.728,1515220.039
10634,10634,1015154.969,1492394.8280000002,1010276.238,1494567.7659999998,1344,7751.968504,115910,Primary Frac,1012467.634,1493615.997,1010276.429,1494567.867
10635,10635,1057600.59,1502127.258,1063709.435,1499348.935,1053,9118.110236,100591,Primary Frac,1061003.284,1500582.58,1063710.219,1499348.602
10636,10636,1057863.682,1502732.2030000002,1063733.552,1500069.16,1053,5676.147726,109484,Primary Frac,1060546.591,1501515.021,1063733.552,1500069.16
10637,10637,1032622.534,1474578.295,1028078.782,1476818.7340000002,1018,7744.094488,117097,Primary Frac,1029942.681,1475865.755,1028078.786,1476818.496
10638,10638,1123822.626,1385922.049,1131145.443,1383226.7119999998,1145,7938.976378,100378,Primary Frac,1127880.8490000002,1384636.571,1131144.117,1383226.4640000002
10639,10639,1123810.943,1385895.698,1130736.439,1382348.5890000002,1145,7204.724409,100378,Primary Frac,1127473.785,1383844.57,1130735.96,1382350.019
10640,10640,1023752.529,1533440.052,1017084.93,1536571.705,1053,7047.244094,116526,Primary Frac,1019914.009,1535322.071,1017040.167,1536594.341
10641,10641,1119684.239,1487030.409,1115064.427,1489120.197,1018,9112.204724,109919,Primary Frac,1117070.79,1488238.999,1115065.659,1489118.934
10642,10642,1119173.965,1485848.493,1114606.845,1487967.0680000002,1018,9125.984252,113765,Primary Frac,1116479.542,1487116.6730000002,1114603.949,1487968.72
10643,10643,1036683.247,1541977.554,1043687.651,1538876.9719999998,1166,6619.094488000001,116968,Primary Frac,1040532.926,1540303.447,1043685.87,1538879.6719999998
10644,10644,1008796.722,1538130.0890000002,1001317.702,1539278.502,1053,7160.433071,117477,Primary Frac,1004732.013,1538774.116,1001320.186,1539277.6930000002
10645,10645,1006464.443,1481000.92,999579.288,1484173.58,1344,7822.834645999999,102748,Primary Frac,1002831.961,1482647.689,999581.5098,1484174.7119999998
10646,10646,1005952.271,1479868.637,999045.0228,1482997.4109999998,1344,7829.724409,112983,Primary Frac,1002214.831,1481598.999,999045.3204,1482996.873
10647,10647,1065446.389,1417407.251,1069961.299,1415177.87,1018,8361.220471999999,116273,Primary Frac,1068028.292,1416030.24,1069964.185,1415179.306
10648,10648,1014819.628,1497630.956,1023899.637,1493447.7130000002,1344,7707.677165000001,114313,Primary Frac,1019624.624,1495424.949,1023899.921,1493446.646
10649,10649,1020820.147,1524817.2869999998,1027761.512,1521554.225,1053,9029.527559,117556,Primary Frac,1024666.936,1522947.725,1027760.49,1521555.928
10650,10650,1020831.425,1524840.629,1027729.221,1521559.62,1053,7276.574803,117556,Primary Frac,1024619.616,1523000.6,1027729.673,1521560.4030000002
10651,10651,1034549.259,1516177.539,1029626.898,1518547.194,1053,9043.307087,109174,Primary Frac,1031605.294,1517675.085,1029626.701,1518547.229
10652,10652,1092321.45,1489302.749,1096483.332,1487364.313,1053,9062.992126,105950,Primary Frac,1094787.752,1488194.6719999998,1096480.837,1487364.965
10653,10653,1077538.302,1387345.274,1084575.348,1384142.705,1064,8705.708661,102928,Primary Frac,1081390.867,1385587.623,1084576.748,1384143.677
10654,10654,1092046.375,1426335.3280000002,1087615.648,1428401.106,1028,9436.023622,104416,Primary Frac,1089419.865,1427597.273,1087609.594,1428404.373
10655,10655,1091500.81,1475493.404,1098885.538,1472084.5890000002,1018,9228.346457,114774,Primary Frac,1095543.18,1473703.916,1098885.701,1472083.6509999998
10656,10656,1092033.241,1476701.0259999998,1099367.799,1473168.177,1018,9215.551181,115497,Primary Frac,1096049.358,1474847.55,1099368.949,1473167.0359999998
10657,10657,1005452.917,1490238.248,1012258.06,1487074.512,1053,8625.984252,100371,Primary Frac,1009337.575,1488430.438,1012257.395,1487074.072
10658,10658,1005464.171,1490261.6090000002,1012236.506,1487100.1609999998,1053,7803.149606,100371,Primary Frac,1009194.263,1488505.717,1012235.718,1487100.805
10659,10659,1005180.791,1489665.309,1012002.91,1486492.5680000002,1053,7737.204723999999,100674,Primary Frac,1008927.731,1487929.976,1012001.437,1486493.671
10660,10660,1004011.051,1487216.6730000002,1010799.473,1484128.858,1053,8709.645669,105827,Primary Frac,1007787.207,1485465.565,1010798.067,1484130.29
10661,10661,1004021.793,1487236.967,1010883.102,1484055.076,1053,7722.440945,105827,Primary Frac,1007790.781,1485515.106,1010881.533,1484053.316
10662,10662,1004297.976,1487812.4119999998,1011181.222,1484674.0569999998,1053,8685.03937,110487,Primary Frac,1008079.719,1486060.561,1011045.49,1484712.294
10663,10663,1004593.595,1488438.238,1011424.023,1485270.679,1053,8669.291339,110939,Primary Frac,1008412.612,1486650.7859999998,1011423.945,1485270.719
10664,10664,1004604.848,1488461.6,1011431.734,1485250.4819999998,1053,7708.661417,110939,Primary Frac,1008462.572,1486713.764,1011430.231,1485250.931
10665,10665,1004304.112,1487827.1619999998,1011152.563,1484634.669,1053,7816.929134,110487,Primary Frac,1008185.219,1486085.856,1011152.775,1484633.503
10666,10666,1004880.542,1489033.959,1011705.751,1485901.826,1053,8662.401575,104867,Primary Frac,1008763.05,1487231.448,1011707.426,1485901.9740000002
10667,10667,1004891.795,1489057.321,1011710.891,1485888.361,1053,7763.779528,104867,Primary Frac,1008706.757,1487278.025,1011713.114,1485889.331
10668,10668,1008024.833,1451418.522,1014972.909,1448302.795,1344,8200.787402,117420,Primary Frac,1011757.825,1449733.446,1014980.837,1448296.82
10669,10669,1007520.773,1450306.92,1014500.339,1447135.813,1344,8250.0,116905,Primary Frac,1011335.723,1448599.43,1014502.893,1447135.459
10670,10670,1021382.744,1478064.284,1027458.345,1475500.3269999998,1091,7965.551181,116350,Primary Frac,1024689.886,1476676.829,1027457.576,1475498.555
10671,10671,1021638.796,1478630.157,1027688.605,1476155.455,1091,7973.425197,117139,Primary Frac,1024995.813,1477197.5869999998,1027691.23,1476153.789
10672,10672,1021616.304,1478583.455,1027538.812,1475874.604,1091,7735.236220000001,117139,Primary Frac,1024835.034,1477130.471,1027538.862,1475874.2980000002
10673,10673,1021360.762,1478020.649,1027334.897,1475445.1530000002,1091,7719.488189,116350,Primary Frac,1024736.931,1476605.747,1027336.112,1475444.5890000002
